,date,category_id,category,headline,articles,url
117,2020-01-03,0,opinion,"Alexa, Awake","I scrolled through the photographs of the two of you, kissing hand-in-hand, the archaeology of your love pieced together in binary code.",https://www.nytimes.com/interactive/2020/01/03/opinion/brian-turner-alexa-poem.html
118,2020-01-03,0,opinion,Stealth,"So many apps we’ve downloaded as parts of our bodies. But we take it all off now, all that tech, unless we need some gizmo to breathe.",https://www.nytimes.com/interactive/2020/01/03/opinion/jillian-weise-stealth.html
119,2020-01-03,4,business,"He Mocks Saudi Arabia on YouTube. Yes, He Fears for His Safety.","Ghanem al-Masarir, a satirist based in London, says officials in Saudi Arabia are behind threats to his life and the spyware infection of his phones.",https://www.nytimes.com/2020/01/03/business/media/saudi-arabia-dissident-al-masrir.html
120,2020-01-03,4,business,Office Treats Bring Out the Worst of Humanity,"Free food disappears fast, which is why you have to think strategically and trust no one.",https://www.nytimes.com/2020/01/03/business/work-friend-office-cupcakes.html
121,2020-01-03,0,opinion,Bolsonaro Doesn’t Deserve the Nickname ‘Trump of the Tropics.’ (Not Even That!),"In the current political climate, humor, of course, is not the only thing affected by the government.",https://www.nytimes.com/2020/01/03/opinion/bolsonaro-duvivier-brazil.html
122,2020-01-03,0,opinion,How ‘The Irishman’ Maligns My Stepfather,"For half his life, he has watched himself portrayed as someone he is not.",https://www.nytimes.com/2020/01/03/opinion/the-irishman-movie-chuckie-obrien.html
123,2020-01-03,0,opinion,Trump’s Ground Game Against Iran,The assassination of Qassim Suleimani is a seismic event in the Middle East.,https://www.nytimes.com/2020/01/03/opinion/trump-iran-suleimani-assassination-baghdad.html
124,2020-01-03,0,opinion,The Case for a One-Term Joe,The quickest way to get a President Stacey Abrams or President Pete Buttigieg is to first elect a President Biden.,https://www.nytimes.com/2020/01/03/opinion/joe-biden-age.html
125,2020-01-03,4,business,"Hong Kong Considers the Future: ‘If You Can Afford It, Leave’","As violence escalates and the Chinese government exerts greater control over the financial hub, residents wrestle with their options.",https://www.nytimes.com/2020/01/03/business/hong-kong-protests-future.html
126,2020-01-03,5,sports,The Sages of College Basketball: Older Coaches Helping Glory Day Hires,"Juwan Howard, Patrick Ewing and Aaron McKie were big players in college and the N.B.A. Now, as coaches, they have help from assistants who were hired for their coaching experience.",https://www.nytimes.com/2020/01/03/sports/ncaabasketball/college-basketball-assistant-coaches.html
127,2020-01-03,0,opinion,"How to Be Healthy, in Just 48 Words",Forget fad diets and fitness gimmicks. Just stick to the basics.,https://www.nytimes.com/2020/01/03/opinion/simple-health-advice.html
128,2020-01-03,2,politics,Pete Buttigieg and the One Percent,Are the wealthy a liability in 2020? Or will they help get him elected?,https://www.nytimes.com/2020/01/03/us/politics/pete-buttigieg-celebrity-donors.html
129,2020-01-03,0,opinion,Unrequited Love Song for the Panopticon,You listened when I asked for advice; when I hummed in the shower; you were always listening.,https://www.nytimes.com/interactive/2020/01/03/opinion/franny-choi-privacy-poem.html
130,2020-01-03,0,opinion,An Empty Street in Daylight,I stare at my parents as they stare out the windows in disbelief. What happened? Where is everyone?,https://www.nytimes.com/interactive/2020/01/03/opinion/ilya-kaminsky-privacy-poem.html
131,2020-01-03,0,opinion,A Charm Against All That,Oz is a place where everything’s watched but nothing’s canceled.,https://www.nytimes.com/interactive/2020/01/03/opinion/jessica-baran-privacy-poem.html
132,2020-01-03,0,opinion,Tell Me Everything,"This wasn’t “1984”; Aunt Nettie wasn’t Big Brother. Indeed, some called her Big Mother.",https://www.nytimes.com/interactive/2020/01/03/opinion/gish-jen-privacy-surveillance.html
133,2020-01-03,0,opinion,I Needed the Discounts,"I never intended to sign up. I was as skeptical as anyone about the Ötzi tracking suit, but I needed the discounts.",https://www.nytimes.com/interactive/2020/01/03/opinion/connor-willumsen-privacy-comic.html
134,2020-01-03,1,world,The Killing of Gen. Qassim Suleimani: What We Know Since the U.S. Airstrike,"Iran’s supreme leader, Ayatollah Ali Khamenei, promised retaliation. The U.S. moved to send more troops to the Middle East. And a deluge of threats on social media.",https://www.nytimes.com/2020/01/03/world/middleeast/iranian-general-qassem-soleimani-killed.html
135,2020-01-03,2,politics,Klobuchar and Booker Raise More Money but Trail Far Behind 2020 Leaders,"Senator Amy Klobuchar’s campaign announced raising $11.4 million in the fourth quarter of 2019, and Senator Cory Booker said he brought in $6.6 million.",https://www.nytimes.com/2020/01/03/us/politics/amy-klobuchar-fundraising.html
136,2020-01-03,4,business,U.S. Strike Against Iran Rattles Markets,"Markets were shaken by the death of a major Iranian general at the orders of President Trump, a killing that escalated tensions between Washington and Tehran.",https://www.nytimes.com/2020/01/03/business/dealbook/investors-trump-iran.html
137,2020-01-03,1,world,The Australia Wildfires in Pictures,"Images of destruction, escape and the struggle to contain dozens of blazes as the country faces one of the worst wildfire seasons in its history.",https://www.nytimes.com/2020/01/10/world/australia/australia-wildfires-photos.html
138,2020-01-03,3,arts,"Yes, We Need (Yet) Another Rachmaninoff Recording","New accounts of standard works, even those covered by dozens of classic recordings, can still enliven classical music.",https://www.nytimes.com/2020/01/03/arts/music/daniil-trifonov-rachmaninof.html
139,2020-01-03,1,world,‘Nowhere Else to Go’: Some Defy Warnings to Flee Australian Fires,"The authorities warned of potentially worse conditions this weekend, but some residents wanted to protect their homes, while others worried about more danger if they fled.",https://www.nytimes.com/2020/01/03/world/australia/australia-fires.html
140,2020-01-03,1,world,"For Trump, a Risky Decision on Suleimani Is One Other Presidents Had Avoided","In ordering the drone strike that killed Iran’s top security commander, Mr. Trump challenged predictions it could lead to a wider war in the Middle East.",https://www.nytimes.com/2020/01/03/world/middleeast/suleimani-iran-iraq-strike.html
141,2020-01-03,0,opinion,Who Ordered Impeachment Light?,The trouble with a long standoff.,https://www.nytimes.com/2020/01/03/opinion/trump-impeachment-pelosi.html
142,2020-01-03,4,business,Tesla Reports Record Output as Elon Musk Achieves Goal,"The electric-car maker ended a volatile year with a 50 percent jump in deliveries, sending its shares to a new high.",https://www.nytimes.com/2020/01/03/business/tesla-sales.html
143,2020-01-03,2,politics,"Lagging Rivals, Elizabeth Warren Raised $21.2 Million in 4th Quarter","Ms. Warren’s fund-raising haul for the last three months of the year represented a slight dip, though she ended the quarter on a high note.",https://www.nytimes.com/2020/01/03/us/politics/elizabeth-warren-fundraising.html
144,2020-01-03,4,business,The Week in Tech: Our Hidden Gems of 2019,The best stories that you might have missed.,https://www.nytimes.com/2020/01/03/business/tech-hidden-gems-2019.html
145,2020-01-03,5,sports,N.F.L. Playoff Predictions: Our Picks for the Wild-Card Round,"In the first round, all but one home team is favored. Could red-hot Tennessee pull off an upset at New England?",https://www.nytimes.com/2020/01/03/sports/football/nfl-playoffs-wild-card-picks.html
146,2020-01-03,5,sports,The N.F.L. Wears Patriotism on Its Sleeve. And Its Head. And Its Feet.,"Displays of the flag have become essential to the league, but a push for patriotism has not come without controversy.",https://www.nytimes.com/2020/01/03/sports/football/nfl-patriotism.html
147,2020-01-03,1,world,Australia Braces for Worsening Fires,"As fires rage in Australia, this upcoming weekend is likely to be the most dangerous yet. The toll so far includes 18 deaths, more than 1,000 homes destroyed and thousands of animals killed.",https://www.nytimes.com/video/world/100000006902197/australia-fires.html
148,2020-01-03,1,world,"For Trump, a Risky Gamble to Deter Iran","The goal was to prove American resolve in the face of Iranian attacks. Now, American officials have no doubt the Iranians will respond — but they don’t know how quickly, or how furiously.",https://www.nytimes.com/2020/01/03/world/middleeast/trump-iran-suleimani.html
149,2020-01-03,3,arts,‘The New Pope’ Looks a Lot Like John Malkovich,"The actor, fashion designer and vintner talked about his role in the sequel season to “The Young Pope” — a role that was inspired by Malkovich himself.",https://www.nytimes.com/2020/01/03/arts/television/the-new-pope-john-malkovich.html
150,2020-01-03,3,arts,How a Forgotten Opera Made a Big Comeback,"Korngold’s “Die Tote Stadt” was a hit in 1920. Then it all but disappeared, only to regain its popularity in the 21st century.",https://www.nytimes.com/2020/01/03/arts/music/die-tote-stadt-munich.html
151,2020-01-03,3,arts,"In Appalachia, Crafting a Road to Recovery With Dulcimer Strings","In Kentucky, where music is the lifeblood, an apprentice program run by luthiers provides meaningful jobs and helps remove the stigma of opioid addiction.",https://www.nytimes.com/2020/01/03/arts/design/kentucky-opioid-recovery-luthiery.html
152,2020-01-03,0,opinion,Qassim Suleimani’s Killing Will Unleash Chaos,Revenge is not a strategy.,https://www.nytimes.com/2020/01/03/opinion/qassim-suleimani-death.html
153,2020-01-03,1,world,"Suleimani’s Gone, and the Iran Nuclear Deal May Be Next",Europe fears that its faltering efforts to preserve the 2015 pact have been dealt a fatal blow with the United States’ killing of a top Iranian commander.,https://www.nytimes.com/2020/01/03/world/europe/soleimani-iran-nuclear.html
154,2020-01-03,3,arts,Helping the Dead Ascend,"Jeroboam Bozeman of Alvin Ailey American Dance Theater dances part of Jamar Roberts’s “Ode,” about the effects of gun violence.",https://www.nytimes.com/2020/01/03/arts/dance/ode-jeroboam-bozeman-alvin-ailey.html
155,2020-01-03,2,politics,Airstrike Pushes National Security to Forefront of 2020 Race,"Foreign affairs have played a strictly limited role so far in the Democratic primary, but the killing of Maj. Gen. Qassim Suleimani could reshape the contest.",https://www.nytimes.com/2020/01/03/us/politics/democratic-candidates-qassem-soleimani.html
156,2020-01-03,1,world,U.S. and Iran Exchange More Threats as Democrats Question Timing of Strike,Oil prices surged and the stock market fell after President Trump ordered the killing of Maj. Gen. Qassim Suleimani in Baghdad.,https://www.nytimes.com/2020/01/03/world/middleeast/trump-iran-iraq.html
157,2020-01-03,1,world,Video Shows Aftermath of U.S. Strike That Killed Top Iran Commander,"President Trump authorized the attack early Friday at Baghdad International Airport that killed Iran’s top security and intelligence commander, Maj. Gen. Qassim Suleimani.",https://www.nytimes.com/video/world/middleeast/100000006902165/baghdad-airport-strike-reaction-soleimani.html
158,2020-01-03,3,arts,"Syd Mead, 86, Maker of Future Worlds in ‘Blade Runner’ and More, Dies","In a wide-ranging career, he designed cars, restaurants and, most notably, the otherworldly look of science-fiction movies.",https://www.nytimes.com/2020/01/03/arts/design/syd-mead-dead.html
159,2020-01-03,3,arts,Method to the Madness: Peter Mattei on Becoming Wozzeck,The suave baritone was cast against type in Berg’s harrowing work at the Metropolitan Opera. But he is winning raves.,https://www.nytimes.com/2020/01/03/arts/music/peter-mattei-wozzeck.html
